id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order
140,2.0,138.0,0:28:30,0:28:38,1900-01-01 01:20:55,1900-01-01 01:21:03,_end,none,null,null,8
141,2.0,139.0,0:28:38,0:32:40,1900-01-01 01:21:03,1900-01-01 01:25:05,"Montreal, Canada",Montreal; Canada,city / area,null,4
142,2.0,140.0,0:32:40,0:32:44,1900-01-01 01:25:05,1900-01-01 01:25:09,"NYC, USA",New York City; USA,city / area,null,4
143,2.0,141.0,0:32:44,0:33:50,1900-01-01 01:25:09,1900-01-01 01:26:15,"NYC, USA",New York City; USA; Montreal; Canada,city / area,null,4
144,null,null,null,null,1900-01-01 01:25:09,1900-01-01 01:26:15,"Montreal, Canada",null,city / area,null,4
145,2.0,142.0,0:33:50,0:34:01,1900-01-01 01:26:15,1900-01-01 01:26:26,_end,none,null,null,8
146,2.0,143.0,0:34:01,0:37:52,1900-01-01 01:26:26,1900-01-01 01:30:17,"CIDIHCA, Montreal, Canada",Centre International De Documentation & D'Information Haitienne Caraïbéenne & Afrocanadienne; Montreal; Canada,very local,null,2
147,3.0,144.0,0:00:00,0:00:22,1900-01-01 01:30:17,1900-01-01 01:30:39,_end,none,null,null,8
148,3.0,145.0,0:00:22,0:01:31,1900-01-01 01:30:39,1900-01-01 01:31:48,Haiti,Haiti,country,null,6
149,3.0,146.0,0:01:31,0:01:54,1900-01-01 01:31:48,1900-01-01 01:32:11,"Montreal, Canada",Montreal; Canada,city / area,null,4
150,3.0,147.0,0:01:54,0:02:15,1900-01-01 01:32:11,1900-01-01 01:32:32,Haiti,Haiti,country,null,6
151,3.0,148.0,0:02:15,0:02:39,1900-01-01 01:32:32,1900-01-01 01:32:56,"Montreal, Canada",Montreal; Canada,city / area,null,4
152,3.0,149.0,0:02:39,0:02:47,1900-01-01 01:32:56,1900-01-01 01:33:04,_end,none,null,null,8
153,3.0,150.0,0:02:47,0:05:35,1900-01-01 01:33:04,1900-01-01 01:35:52,"Petit Séminaire Collège Saint-Martial, Port-au-Prince, Haiti",Petit Séminaire Collège Saint-Martial; Port-au-Prince; Haiti,very local,null,2
154,3.0,151.0,0:05:35,0:05:40,1900-01-01 01:35:52,1900-01-01 01:35:57,_end,none,null,null,8
155,3.0,152.0,0:05:40,0:06:21,1900-01-01 01:35:57,1900-01-01 01:36:38,"Port-au-Prince, Haiti",Port-au-Prince; Haiti,city / area,null,4
156,3.0,153.0,0:06:21,0:06:31,1900-01-01 01:36:38,1900-01-01 01:36:48,_end,none,null,null,8
157,3.0,154.0,0:06:31,0:07:24,1900-01-01 01:36:48,1900-01-01 01:37:41,"Aquin, Haiti",Aquin; Haiti,local,null,3
158,3.0,155.0,0:07:24,0:08:30,1900-01-01 01:37:41,1900-01-01 01:38:47,Haiti,Haiti,country,null,6
159,3.0,156.0,0:08:30,0:08:33,1900-01-01 01:38:47,1900-01-01 01:38:50,"Aquin, Haiti",Aquin; Haiti,local,null,3
160,3.0,157.0,0:08:33,0:08:43,1900-01-01 01:38:50,1900-01-01 01:39:00,"Aquin, Haiti",Aquin; Haiti,local,null,3
161,3.0,158.0,0:08:43,0:08:55,1900-01-01 01:39:00,1900-01-01 01:39:12,Haiti,Haiti,country,null,6
162,3.0,159.0,0:08:55,0:09:00,1900-01-01 01:39:12,1900-01-01 01:39:17,_end,none,null,null,8
163,3.0,160.0,0:09:00,0:09:42,1900-01-01 01:39:17,1900-01-01 01:39:59,Haiti,Haiti,country,null,6
164,3.0,161.0,0:09:42,0:09:44,1900-01-01 01:39:59,1900-01-01 01:40:01,"Port-au-Prince, Haiti",Port-au-Prince; Haiti,city / area,null,4
165,3.0,162.0,0:09:44,0:10:04,1900-01-01 01:40:01,1900-01-01 01:40:21,"Bas peu de choses, Port-au-Prince, Haiti",Bas peu de choses; Port-au-Prince; Haiti,local,null,3
166,3.0,163.0,0:10:04,0:10:35,1900-01-01 01:40:21,1900-01-01 01:40:52,"Route des Dalles, Port-au-Prince, Haiti",Chemin des Dalles; Port-au-Prince; Haiti,very local,null,2
167,3.0,164.0,0:10:35,0:11:13,1900-01-01 01:40:52,1900-01-01 01:41:30,"Côte Plage, Haiti",Côte Plage; Haiti,local,null,3
168,3.0,165.0,0:11:13,0:11:17,1900-01-01 01:41:30,1900-01-01 01:41:34,_end,none,null,null,8
169,3.0,166.0,0:11:17,0:12:47,1900-01-01 01:41:34,1900-01-01 01:43:04,Haiti,Haiti,country,null,6
170,3.0,167.0,0:12:47,0:12:51,1900-01-01 01:43:04,1900-01-01 01:43:08,Haiti,Haiti,country,null,6
171,3.0,168.0,0:12:51,0:15:00,1900-01-01 01:43:08,1900-01-01 01:45:17,Haiti,Haiti,country,null,6
172,3.0,169.0,0:15:00,0:15:06,1900-01-01 01:45:17,1900-01-01 01:45:23,Haiti,Haiti,country,null,6
173,3.0,170.0,0:15:06,0:15:40,1900-01-01 01:45:23,1900-01-01 01:45:57,Haiti,Haiti,country,null,6
174,3.0,171.0,0:15:40,0:15:44,1900-01-01 01:45:57,1900-01-01 01:46:01,_end,none,null,null,8
175,3.0,172.0,0:15:44,0:16:02,1900-01-01 01:46:01,1900-01-01 01:46:19,Haiti,Haiti,country,null,6
176,3.0,173.0,0:16:02,0:16:07,1900-01-01 01:46:19,1900-01-01 01:46:24,"Montreal, Canada",Montreal; Canada,city / area,null,4
177,3.0,174.0,0:16:07,0:16:27,1900-01-01 01:46:24,1900-01-01 01:46:44,_end,none,null,null,8
178,3.0,175.0,0:16:27,0:16:34,1900-01-01 01:46:44,1900-01-01 01:46:51,_end,none,null,null,8
179,3.0,176.0,0:16:34,0:16:51,1900-01-01 01:46:51,1900-01-01 01:47:08,_end,none,null,null,8
180,3.0,177.0,0:16:51,0:16:56,1900-01-01 01:47:08,1900-01-01 01:47:13,_end,none,null,null,8
181,3.0,178.0,0:16:56,0:17:35,1900-01-01 01:47:13,1900-01-01 01:47:52,"Port-au-Prince, Haiti",Port-au-Prince; Haiti,city / area,null,4
182,3.0,179.0,0:17:35,0:17:37,1900-01-01 01:47:52,1900-01-01 01:47:54,_end,none,null,null,8
183,3.0,180.0,0:17:37,0:18:34,1900-01-01 01:47:54,1900-01-01 01:48:51,_end,none,null,null,8
184,3.0,181.0,0:18:34,0:18:37,1900-01-01 01:48:51,1900-01-01 01:48:54,"Port-au-Prince, Haiti",Port-au-Prince; Haiti,city / area,null,4
185,3.0,182.0,0:18:37,0:19:41,1900-01-01 01:48:54,1900-01-01 01:49:58,"Port-au-Prince, Haiti",Port-au-Prince; Côte Plage; Haiti,city / area,null,4
186,null,null,null,null,1900-01-01 01:48:54,1900-01-01 01:49:58,"Côte Plage, Haiti",null,local,null,3
187,3.0,183.0,0:19:41,0:19:48,1900-01-01 01:49:58,1900-01-01 01:50:05,"Port-au-Prince, Haiti",Port-au-Prince; Haiti,city / area,null,4
188,3.0,184.0,0:19:48,0:20:39,1900-01-01 01:50:05,1900-01-01 01:50:56,"Port-au-Prince, Haiti",Port-au-Prince; Haiti,city / area,null,4
189,3.0,185.0,0:20:39,0:22:23,1900-01-01 01:50:56,1900-01-01 01:52:40,"Port-au-Prince, Haiti",Port-au-Prince; Haiti,city / area,null,4
190,3.0,186.0,0:22:23,0:22:25,1900-01-01 01:52:40,1900-01-01 01:52:42,_end,none,null,null,8
191,3.0,187.0,0:22:25,0:22:37,1900-01-01 01:52:42,1900-01-01 01:52:54,"Port-au-Prince, Haiti",Port-au-Prince; Haiti,city / area,null,4
192,3.0,188.0,0:22:37,0:22:47,1900-01-01 01:52:54,1900-01-01 01:53:04,Haiti,Haiti,country,null,6
