id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order
75,1.0,71.0,null,null,1900-01-01 01:31:30,1900-01-01 01:33:25,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Canada,local,null,3
76,1.0,72.0,null,null,1900-01-01 01:33:25,1900-01-01 01:33:50,"NYC, USA",New York; NY,city / area,null,4
77,1.0,73.0,null,null,1900-01-01 01:33:50,1900-01-01 01:35:00,_end,unknown,null,null,8
78,1.0,74.0,null,null,1900-01-01 01:35:00,1900-01-01 01:36:16,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Canada,local,null,3
79,1.0,75.0,null,null,1900-01-01 01:36:16,1900-01-01 01:37:05,"Rivière-des-Prairies, Montreal, Canada; Montreal-Nord, Montreal, Canada; Saint-Leonard, Montreal, Canada; Riviere-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal-Nord; Saint-Leonard; Riviere-des-Prairies,journey,journey 1,1
80,1.0,76.0,null,null,1900-01-01 01:37:05,1900-01-01 01:40:27,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Canada,local,null,3
81,1.0,77.0,null,null,1900-01-01 01:40:27,1900-01-01 01:40:47,"École secondaire Jean-Grou, Montreal, Canada",École secondaire Jean-Grou; Montreal; Canada,very local,null,2
82,1.0,78.0,null,null,1900-01-01 01:40:47,1900-01-01 01:44:00,"Rivière-des-Prairies, Montreal, Canada",Montréal Nord;  Rivière-des-Prairies,local,null,3
83,null,null,null,null,1900-01-01 01:40:47,1900-01-01 01:44:00,"Montréal-Nord, Montreal, Canada",null,local,null,3
84,1.0,79.0,null,null,1900-01-01 01:44:00,1900-01-01 01:45:21,"Centre Jeunesse de Laval: Centre Cartier, Laval, Qc",Centre Jeunesse de Laval: Centre Cartier; Laval; Canada,very local,null,2
85,1.0,80.0,null,null,1900-01-01 01:45:21,1900-01-01 01:48:04,"Centre Jeunesse de Laval: Centre Cartier, Laval, Qc",Centre Jeunesse de Laval: Centre Cartier; Laval; Canada,very local,null,2
86,1.0,81.0,null,null,1900-01-01 01:48:04,1900-01-01 01:49:02,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Canada,local,null,3
