id,session_num,time_clip,time,place,place_raw,scale,scale_order
154,1.0,1:33:30,1900-01-01 01:33:30,Germany,Germany,country,6
155,1.0,1:33:40,1900-01-01 01:33:40,Germany,Germany,country,6
156,1.0,1:33:44,1900-01-01 01:33:44,France,France,country,6
157,1.0,1:35:13,1900-01-01 01:35:13,France,France,country,6
158,1.0,1:36:33,1900-01-01 01:36:33,"Ottawa, Canada",Ottawa; Canada,city / area,4
159,1.0,1:37:25,1900-01-01 01:37:25,Haiti,Haiti,country,6
160,1.0,1:38:06,1900-01-01 01:38:06,USA,USA,country,6
161,1.0,1:39:21,1900-01-01 01:39:21,Haiti,Haiti,country,6
162,1.0,1:39:37,1900-01-01 01:39:37,Haiti,Haiti,country,6
163,1.0,1:39:38,1900-01-01 01:39:38,Haiti,Haiti,country,6
164,1.0,1:39:40,1900-01-01 01:39:40,Haiti,Haiti,country,6
165,1.0,1:40:00,1900-01-01 01:40:00,"NYC, USA",New York; NY,city / area,4
166,1.0,1:40:47,1900-01-01 01:40:47,Haiti,Haiti,country,6
167,1.0,1:40:54,1900-01-01 03:35:09,"Jérémie, Haiti",Jérémie; Haiti,city / area,4
168,1.0,1:50:00,1900-01-01 03:44:15,Haiti,Haiti,country,6
169,1.0,1:51:00,1900-01-01 03:45:15,Haiti,Haiti,country,6
170,1.0,1:51:04,1900-01-01 03:45:19,USA,USA,country,6
171,1.0,1:52:26,1900-01-01 03:46:41,Algeria,Algeria,country,6
172,null,0:00:10,1900-01-01 01:54:25,USA,USA,country,6
173,2.0,0:04:57,1900-01-01 01:59:12,Haiti,Haiti,country,6
174,2.0,0:05:01,1900-01-01 01:59:16,USA,USA,country,6
175,2.0,0:05:04,1900-01-01 01:59:19,Haiti,Haiti,country,6
176,2.0,0:05:22,1900-01-01 01:59:37,USA,USA,country,6
177,2.0,0:05:24,1900-01-01 01:59:39,Haiti,Haiti,country,6
178,2.0,0:09:00,1900-01-01 02:03:15,"Greenwich Village, NYC, USA",Greenwich Village; NY; NY,local,3
179,2.0,0:09:20,1900-01-01 02:03:35,"NYC, USA",New York; NY,city / area,4
180,2.0,0:09:25,1900-01-01 02:03:40,"YWCA, NYC, USA",YWCA; New York; NY,very local,2
181,2.0,0:11:35,1900-01-01 02:05:50,"Lycée Français de New York, NYC, USA",Lycée Français de New York; NYC; USA,very local,2
182,2.0,0:11:36,1900-01-01 02:05:51,"Lycée Français de New York, NYC, USA",Lycée Français de New York; NYC; USA,very local,2
183,2.0,0:11:54,1900-01-01 02:06:09,"NYC, USA",New York; NY,city / area,4
184,2.0,0:11:55,1900-01-01 02:06:10,"NYC, USA",New York; NY,city / area,4
185,2.0,0:12:01,1900-01-01 02:06:16,"Montreal, Canada",Montreal; Qc,city / area,4
186,2.0,0:12:05,1900-01-01 02:06:20,"Montreal, Canada",Montreal; Qc,city / area,4
187,2.0,0:14:18,1900-01-01 02:08:33,"Concordia University, Montreal, Canada",Concordia University; Montreal; Qc,very local,2
188,2.0,0:14:22,1900-01-01 02:08:37,"Concordia University, Montreal, Canada",Concordia University; Montreal; Qc,very local,2
189,2.0,0:16:48,1900-01-01 02:11:03,Europe,Europe,continent,7
190,2.0,0:21:28,1900-01-01 02:15:43,"NYC, USA",NYC; USA,city / area,4
191,2.0,0:21:29,1900-01-01 02:15:44,"NYC, USA",NYC; USA,city / area,4
192,2.0,0:21:31,1900-01-01 02:15:46,"New Hampshire, USA",New Hampshire; USA,region,5
193,2.0,0:21:37,1900-01-01 02:15:52,"New Hampshire, USA",New Hampshire; USA,region,5
194,2.0,0:23:05,1900-01-01 02:17:20,Haiti,Haiti,country,6
195,2.0,0:24:57,1900-01-01 02:19:12,"Concordia University, Montreal, Canada",Concordia University; Montreal; Qc,very local,2
196,2.0,0:26:53,1900-01-01 02:21:08,France,France,country,6
197,2.0,0:27:03,1900-01-01 02:21:18,"Montreal, Canada",Montreal; Qc,city / area,4
198,2.0,0:27:25,1900-01-01 02:21:40,France,France,country,6
199,2.0,0:27:37,1900-01-01 02:21:52,"Paris, France",Paris; France,city / area,4
200,2.0,0:27:39,1900-01-01 02:21:54,"l'université Paris-Sorbonne, Paris, France",l'université Paris-Sorbonne; Paris; France,very local,2
