id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order
177,3.0,165.0,0:05:10,0:07:03,1900-01-01 03:10:12,1900-01-01 03:12:05,_end,none,null,null,8
178,3.0,166.0,0:07:03,0:07:08,1900-01-01 03:12:05,1900-01-01 03:12:10,"Montreal, Canada",Montreal; Qc,city / area,null,4
179,3.0,167.0,0:07:08,0:12:20,1900-01-01 03:12:10,1900-01-01 03:17:22,"Montreal, Canada",Montreal; Qc,city / area,null,4
180,3.0,168.0,0:12:20,0:13:52,1900-01-01 03:17:22,1900-01-01 03:18:54,Haiti,Haiti,country,null,6
181,3.0,169.0,0:13:52,0:17:26,1900-01-01 03:18:54,1900-01-01 03:22:28,_end,none,null,null,8
182,3.0,170.0,0:17:26,0:18:00,1900-01-01 03:22:28,1900-01-01 03:23:02,_end,none,null,null,8
183,3.0,171.0,0:18:00,0:18:32,1900-01-01 03:23:02,1900-01-01 03:23:34,Jamaica,Jamaica,country,null,6
184,3.0,172.0,0:18:32,0:19:06,1900-01-01 03:23:34,1900-01-01 03:24:08,_end,none,null,null,8
185,3.0,173.0,0:19:06,0:19:30,1900-01-01 03:24:08,1900-01-01 03:24:32,"Montreal, Canada",Montreal; Qc,city / area,null,4
186,3.0,174.0,0:19:30,0:20:20,1900-01-01 03:24:32,1900-01-01 03:25:22,"Montreal, Canada",Montreal; Qc,city / area,null,4
187,3.0,175.0,0:20:20,0:20:36,1900-01-01 03:25:22,1900-01-01 03:25:38,"Montreal, Canada",Montreal; Qc; Haiti,city / area,null,4
188,null,null,null,null,1900-01-01 03:25:22,1900-01-01 03:25:38,Haiti,null,country,null,6
189,3.0,176.0,0:20:36,0:21:18,1900-01-01 03:25:38,1900-01-01 03:26:20,"Montreal, Canada",Montreal; Qc; Haiti,city / area,null,4
190,null,null,null,null,1900-01-01 03:25:38,1900-01-01 03:26:20,Haiti,null,country,null,6
191,3.0,177.0,0:21:18,0:21:32,1900-01-01 03:26:20,1900-01-01 03:26:34,"Montreal, Canada",Montreal; Qc,city / area,null,4
192,3.0,178.0,0:21:32,0:23:10,1900-01-01 03:26:34,1900-01-01 03:28:12,"Montreal, Canada",Montreal; Qc,city / area,null,4
193,3.0,179.0,0:23:10,0:27:42,1900-01-01 03:28:12,1900-01-01 03:32:44,_end,none,null,null,8
194,3.0,180.0,0:27:42,0:28:37,1900-01-01 03:32:44,1900-01-01 03:33:39,USA,USA; Montreal,country,null,6
195,null,null,null,null,1900-01-01 03:32:44,1900-01-01 03:33:39,"Montreal, Canada",null,city / area,null,4
196,3.0,181.0,0:28:37,0:31:30,1900-01-01 03:33:39,1900-01-01 03:36:32,_end,none,null,null,8
197,3.0,182.0,0:31:30,0:31:35,1900-01-01 03:36:32,1900-01-01 03:36:37,Haiti,Haiti,country,null,6
198,3.0,183.0,0:31:35,0:36:12,1900-01-01 03:36:37,1900-01-01 03:41:14,Haiti,Haiti,country,null,6
