id,session_num,time_clip,time,place,place_raw,scale,scale_order
52,1,1:00:30,1900-01-01 01:00:30,Burundi,Burundi,country,6
53,1,1:00:58,1900-01-01 01:00:58,"Kigali, Rwanda",Kigali; Rwanda,city / area,4
54,1,1:02:42,1900-01-01 01:02:42,Russia,Russia,country,6
55,1,1:09:14,1900-01-01 01:09:14,"Kigali, Rwanda",Kigali; Rwanda,city / area,4
56,1,1:09:15,1900-01-01 01:09:15,"Butare, Rwanda",Butare; Rwanda,city / area,4
57,1,1:09:23,1900-01-01 01:09:23,"Kigali, Rwanda",Kigali; Rwanda,city / area,4
58,1,1:09:24,1900-01-01 01:09:24,"Butare, Rwanda",Butare; Rwanda,city / area,4
59,1,1:14:14,1900-01-01 01:14:14,Germany,Germany,country,6
60,1,1:14:17,1900-01-01 01:14:17,Germany,Germany,country,6
61,1,1:14:20,1900-01-01 01:14:20,Democratic Republic of Congo,Democratic Republic of Congo,country,6
62,1,1:14:22,1900-01-01 01:14:22,Burundi,Burundi,country,6
63,1,1:14:36,1900-01-01 01:14:36,Germany,Germany,country,6
64,2,0:00:13,1900-01-01 01:15:30,"Montreal, Canada",Montreal; Qc,city / area,4
65,2,0:00:21,1900-01-01 01:15:38,Rwanda,Rwanda,country,6
66,2,0:00:35,1900-01-01 01:15:52,Rwanda,Rwanda,country,6
67,2,0:01:58,1900-01-01 01:17:15,Rwanda,Rwanda,country,6
68,2,0:02:01,1900-01-01 01:17:18,"Gisenyi, Rwanda",Gisenyi; Rwanda,city / area,4
69,2,0:02:03,1900-01-01 01:17:20,"Bralirwa, Gisenyi, Rwanda",Bralirwa; Gisenyi; Rwanda,very local,2
70,2,0:02:20,1900-01-01 01:17:37,"Gisenyi, Rwanda",Gisenyi; Rwanda,city / area,4
71,2,0:02:24,1900-01-01 01:17:41,"Kigali, Rwanda",Kigali; Rwanda,city / area,4
72,2,0:02:48,1900-01-01 01:18:05,"Gisenyi, Rwanda",Gisenyi; Rwanda,city / area,4
73,2,0:03:11,1900-01-01 01:18:28,"Gisenyi, Rwanda",Gisenyi; Rwanda,city / area,4
74,2,0:03:15,1900-01-01 01:18:32,"Gisenyi, Rwanda",Gisenyi; Rwanda,city / area,4
75,2,0:03:27,1900-01-01 01:18:44,Democratic Republic of Congo,Democratic Republic of Congo,country,6
76,2,0:04:07,1900-01-01 01:19:24,Rwanda,Rwanda,country,6
77,2,0:04:14,1900-01-01 01:19:31,Rwanda,Rwanda,country,6
78,2,0:04:36,1900-01-01 01:19:53,"Goma, Democratic Republic of Congo",Goma; Democratic Republic of Congo,city / area,4
