agg_su_id,id,su_num,place,scale_order,time_start,time_end,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
86.0,86,86.0,"Bukavu, Democratic Republic of Congo",4,1900-01-01 01:04:37,1900-01-01 01:06:18,"['00', '01', '41']",1.6833333333333333,6,;114;115;116;117;118;119,";Cyangugu, Rwanda;Bukavu, Democratic Republic of Congo;Cyangugu, Rwanda;Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Cyangugu, Rwanda",2,;115;118,";Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo",;0 days 00:00:09;0 days 00:00:31,0 days 00:00:09,0.0891089108910891,1,;117,;Democratic Republic of Congo,0,,
87.0,87,87.0,Africa,7,1900-01-01 01:06:18,1900-01-01 01:07:40,"['00', '01', '22']",1.3666666666666667,9,;120;121;122;123;124;125;126;127;128,";Bukavu, Democratic Republic of Congo;Bujumbura, Burundi;Rwanda;Rwanda;Rwanda;Bukavu, Democratic Republic of Congo;Bujumbura, Burundi;Bujumbura, Burundi;Rwanda",0,,,,0,0.0,0,,,0,,
88.0,88,88.0,"Quebec, Canada",5,1900-01-01 01:07:40,1900-01-01 01:09:34,"['00', '01', '54']",1.9,9,;129;130;131;132;133;134;135;136;137,";USA;Canada;Europe;Europe;France;Quebec, Canada;Canada;USA;Canada",1,;134,";Quebec, Canada",;0 days 00:01:10,0 days 00:01:10,0.6140350877192983,3,;130;135;137,;Canada;Canada;Canada,0,,
89.0,89;90,89.0;90.0,"Bujumbura, Burundi",4,1900-01-01 01:09:34,1900-01-01 01:11:15,"['00', '01', '41']",1.6833333333333333,3,;138;139;140,";Bujumbura, Burundi;Rwanda;Bujumbura, Burundi",2,;138;140,";Bujumbura, Burundi;Bujumbura, Burundi",;0 days 00:00:01;0 days 00:00:26,0 days 00:00:01,0.009900990099009901,0,,,0,,
91.0,91,91.0,_end,8,1900-01-01 01:11:15,1900-01-01 01:11:26,"['00', '00', '11']",0.18333333333333332,0,,,0,,,,0,0.0,0,,,0,,
92.0,92,92.0,"Bujumbura, Burundi; Bugarama, Rwanda; Bukavu, Democratic Republic of Congo",1,1900-01-01 01:11:26,1900-01-01 01:12:15,"['00', '00', '49']",0.8166666666666667,5,;141;142;143;144;145,";Bukavu, Democratic Republic of Congo;Bujumbura, Burundi;Bukavu, Democratic Republic of Congo;Rwanda;Bugarama, Rwanda",0,,,,0,0.0,5,;141;142;143;144;145,";Bukavu, Democratic Republic of Congo;Bujumbura, Burundi;Bukavu, Democratic Republic of Congo;Rwanda;Bugarama, Rwanda",0,,
93.0,93,nan,"Bukavu, Democratic Republic of Congo",4,1900-01-01 01:12:15,1900-01-01 01:12:50,"['00', '00', '35']",0.5833333333333334,2,;146;147,";Bukavu, Democratic Republic of Congo;Bugarama, Rwanda",1,;146,";Bukavu, Democratic Republic of Congo",;0 days 00:00:12,0 days 00:00:12,0.34285714285714286,0,,,0,,
94.0,94,93.0,"Bugarama, Rwanda; Bukavu, Democratic Republic of Congo",1,1900-01-01 01:12:50,1900-01-01 01:14:06,"['00', '01', '16']",1.2666666666666666,1,;148,";Bukavu, Democratic Republic of Congo",0,,,,0,0.0,1,;148,";Bukavu, Democratic Republic of Congo",0,,
95.0,95;96;97;98;99,94.0;95.0;96.0;97.0;98.0,"Bukavu, Democratic Republic of Congo",4,1900-01-01 01:14:06,1900-01-01 01:21:27,"['00', '07', '21']",7.35,15,;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163,";Bukavu, Democratic Republic of Congo;Bujumbura, Burundi;Yugoslavia;Burundi;Bukavu, Democratic Republic of Congo;Rwanda;Bukavu, Democratic Republic of Congo;Burundi;Bujumbura, Burundi;Burundi;Rwanda;Rwanda;Cyangugu, Rwanda;Bujumbura, Burundi;Europe",3,;149;153;155,";Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo",;0 days 00:00:05;0 days 00:01:42;0 days 00:02:19,0 days 00:00:05,0.011337868480725623,0,,,0,,
100.0,100,99.0,"Bukavu, Democratic Republic of Congo; Bujumbura, Burundi",1,1900-01-01 01:21:27,1900-01-01 01:22:06,"['00', '00', '39']",0.65,2,;164;165,";Bujumbura, Burundi;Bujumbura, Burundi",0,,,,0,0.0,2,;164;165,";Bujumbura, Burundi;Bujumbura, Burundi",0,,
101.0,101,100.0,"Bujumbura, Burundi",4,1900-01-01 01:22:06,1900-01-01 01:23:48,"['00', '01', '42']",1.7,3,;166;167;168,";Rwanda;Nyamata, Rwanda;Kigali, Rwanda",0,,,,0,0.0,0,,,0,,
102.0,102,101.0,Rwanda,6,1900-01-01 01:23:48,1900-01-01 01:25:16,"['00', '01', '28']",1.4666666666666666,1,;169,;Switzerland,0,,,,0,0.0,0,,,0,,
103.0,103,102.0,"Bujumbura, Burundi; Europe; Minnesota, USA",1,1900-01-01 01:25:16,1900-01-01 01:26:17,"['00', '01', '01']",1.0166666666666666,8,;170;171;172;173;174;175;176;177,";Bujumbura, Burundi;USA;San Francisco, USA;Minnesota, USA;Bujumbura, Burundi;Europe;Europe;USA",0,,,,0,0.0,7,;170;171;173;174;175;176;177,";Bujumbura, Burundi;USA;Minnesota, USA;Bujumbura, Burundi;Europe;Europe;USA",0,,
104.0,104,103.0,"Minnesota, USA",4,1900-01-01 01:26:17,1900-01-01 01:26:34,"['00', '00', '17']",0.2833333333333333,2,;178;179,";Michigan, USA;Quebec, Canada",0,,,,0,0.0,0,,,0,,
105.0,105,104.0,"Ontario, Canada",5,1900-01-01 01:26:34,1900-01-01 01:27:05,"['00', '00', '31']",0.5166666666666667,1,;180,";Ontario, Canada",1,;180,";Ontario, Canada",;0 days 00:00:01,0 days 00:00:01,0.03225806451612903,0,,,0,,
106.0,106,105.0,_end,8,1900-01-01 01:27:05,1900-01-01 01:27:15,"['00', '00', '10']",0.16666666666666666,0,,,0,,,,0,0.0,0,,,0,,
107.0,107,106.0,Rwanda,6,1900-01-01 01:27:15,1900-01-01 01:28:56,"['00', '01', '41']",1.6833333333333333,3,;181;182;183,";Rwanda;Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo",1,;181,;Rwanda,;0 days 00:00:32,0 days 00:00:32,0.31683168316831684,0,,,0,,
108.0,108,107.0,"Bujumbura, Burundi; Bugusera, Rwanda",1,1900-01-01 01:28:56,1900-01-01 01:32:20,"['00', '03', '24']",3.4,8,;184;185;186;187;188;189;190;191,";Nyamata, Rwanda;Nyamata, Rwanda;Bugesera, Rwanda;Sake, Rwanda;Burundi;Rwanda;Sake, Rwanda;Bugesera, Rwanda",0,,,,0,0.0,2,;188;189,;Burundi;Rwanda,0,,
109.0,109;110;111;112,108.0;109.0;110.0;111.0,"Nyamata, Rwanda",3,1900-01-01 01:32:20,1900-01-01 01:39:40,"['00', '07', '20']",7.333333333333333,1,;192,";Nyamata, Rwanda",1,;192,";Nyamata, Rwanda",;0 days 00:02:08,0 days 00:02:08,0.2909090909090909,0,,,0,,
113.0,113,112.0,"Nyamata, Rwanda; Kabuga, Rwanda",1,1900-01-01 01:39:40,1900-01-01 01:40:10,"['00', '00', '30']",0.5,2,;193;194,";Kigali, Rwanda;Kabuga, Rwanda",0,,,,0,0.0,1,;194,";Kabuga, Rwanda",0,,
114.0,114,113.0,"Kabuga, Rwanda",3,1900-01-01 01:40:10,1900-01-01 01:41:35,"['00', '01', '25']",1.4166666666666667,3,;195;196;197,";Kabuga, Rwanda;Uganda;Uganda",1,;195,";Kabuga, Rwanda",;0 days 00:00:02,0 days 00:00:02,0.023529411764705882,0,,,0,,
115.0,115,114.0,Rwanda,6,1900-01-01 01:41:35,1900-01-01 01:50:20,"['00', '08', '45']",8.75,5,;198;199;200;201;202,";Nyamata, Rwanda;Bujumbura, Burundi;Nyamirambo, Rwanda;Kabuga, Rwanda;Bujumbura, Burundi",0,,,,0,0.0,0,,,3,;198;200;201,";Nyamata, Rwanda;Nyamirambo, Rwanda;Kabuga, Rwanda"
116.0,116,115.0,_end,8,1900-01-01 01:50:20,1900-01-01 01:50:36,"['00', '00', '16']",0.26666666666666666,0,,,0,,,,0,0.0,0,,,0,,
117.0,117,116.0,Rwanda,6,1900-01-01 01:50:36,1900-01-01 01:51:30,"['00', '00', '54']",0.9,0,,,0,,,,0,0.0,0,,,0,,
118.0,118,117.0,_end,8,1900-01-01 01:51:30,1900-01-01 01:52:10,"['00', '00', '40']",0.6666666666666666,0,,,0,,,,0,0.0,0,,,0,,
119.0,119,118.0,"Concordia University, Montreal, Canada",2,1900-01-01 01:52:10,1900-01-01 01:53:25,"['00', '01', '15']",1.25,1,;203,";Concordia University, Montreal, Canada",1,;203,";Concordia University, Montreal, Canada",;0 days 00:00:02,0 days 00:00:02,0.02666666666666667,0,,,0,,
120.0,120,119.0,_end,8,1900-01-01 01:53:25,1900-01-01 01:55:10,"['00', '01', '45']",1.75,0,,,0,,,,0,0.0,0,,,0,,
121.0,121;122,120.0;121.0,Rwanda,6,1900-01-01 01:55:10,1900-01-01 01:56:50,"['00', '01', '40']",1.6666666666666667,1,;204,";Bukavu, Democratic Republic of Congo",0,,,,0,0.0,0,,,0,,
123.0,123,122.0,_end,8,1900-01-01 01:56:50,1900-01-01 01:56:54,"['00', '00', '04']",0.06666666666666667,0,,,0,,,,0,0.0,0,,,0,,
