id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order,agg_su_id,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
42,1.0,42.0,,,1900-01-01 00:28:55,1900-01-01 00:30:09,"Metalusa, Bujumbura, Burundi","Metalusa, Bujumbura, Burundi",very local,,2,42.0,"['00', '01', '14']",1.2333333333333334,2,;36;37,";Metalusa, Bujumbura, Burundi;Burundi",1,;36,";Metalusa, Bujumbura, Burundi",;0 days 00:00:05,0 days 00:00:05,0.06756756756756757,1,;37,;Burundi,0,,
43,1.0,43.0,,,1900-01-01 00:30:09,1900-01-01 00:30:14,Burundi,Burundi,country,,6,43.0,"['00', '00', '05']",0.08333333333333333,0,,,0,,,,0,0.0,0,,,0,,
44,1.0,44.0,,,1900-01-01 00:30:14,1900-01-01 00:31:24,Burundi,Burundi,country,,6,43.0,"['00', '01', '10']",1.1666666666666667,4,;38;39;40;41,;Burundi;Burundi;Burundi;Rwanda,3,;38;39;40,;Burundi;Burundi;Burundi,;0 days 00:00:00;0 days 00:00:49;0 days 00:00:56,0 days 00:00:00,0.0,0,,,0,,
45,1.0,45.0,,,1900-01-01 00:31:24,1900-01-01 00:32:20,Burundi; Democratic Republic of Congo,Burundi; Democratic Republic of Congo,journey,journey 2,1,45.0,"['00', '00', '56']",0.9333333333333333,6,;42;43;44;45;46;47,";Bukavu, Democratic Republic of Congo;Bujumbura, Burundi;Democratic Republic of Congo;Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Burundi",0,,,,0,0.0,3,;44;45;47,;Democratic Republic of Congo;Democratic Republic of Congo;Burundi,0,,
46,1.0,46.0,,,1900-01-01 00:32:20,1900-01-01 00:32:23,_end,none,,,8,46.0,"['00', '00', '03']",0.05,0,,,0,,,,0,0.0,0,,,0,,
47,1.0,47.0,,,1900-01-01 00:32:23,1900-01-01 00:33:00,Democratic Republic of Congo,Democratic Republic of Congo,country,,6,47.0,"['00', '00', '37']",0.6166666666666667,2,;48;49,";Democratic Republic of Congo;Bukavu, Democratic Republic of Congo",1,;48,;Democratic Republic of Congo,;0 days 00:00:07,0 days 00:00:07,0.1891891891891892,0,,,1,;49,";Bukavu, Democratic Republic of Congo"
48,1.0,48.0,,,1900-01-01 00:33:00,1900-01-01 00:33:30,"Bukavu, Democratic Republic of Congo; Goma, Democratic Republic of Congo; Gisenyi, Rwanda; Kigali, Rwanda; Nyamata, Rwanda",Bukavu; Goma; Gisenyi; Kigali; Nyamata,journey,journey 3,1,48.0,"['00', '00', '30']",0.5,6,;50;51;52;53;54;55,";Cyangugu, Rwanda;Goma, Democratic Republic of Congo;Gisenyi, Rwanda;Kigali, Rwanda;Kigali, Rwanda;Nyamata, Rwanda",0,,,,0,0.0,5,;51;52;53;54;55,";Goma, Democratic Republic of Congo;Gisenyi, Rwanda;Kigali, Rwanda;Kigali, Rwanda;Nyamata, Rwanda",0,,
49,1.0,49.0,,,1900-01-01 00:33:30,1900-01-01 00:34:45,"Nyamata, Rwanda","Nyamata, Rwanda",local,,3,49.0,"['00', '01', '15']",1.25,4,;56;57;58;59,";Nyamata, Rwanda;Nyamata, Rwanda;Rwanda;Burundi",2,;56;57,";Nyamata, Rwanda;Nyamata, Rwanda",;0 days 00:00:19;0 days 00:00:29,0 days 00:00:19,0.25333333333333335,1,;58,;Rwanda,0,,
50,1.0,50.0,,,1900-01-01 00:34:45,1900-01-01 00:35:00,Democratic Republic of Congo,Democratic Republic of Congo,country,,6,50.0,"['00', '00', '15']",0.25,3,;60;61;62,;Burundi;Democratic Republic of Congo;Democratic Republic of Congo,2,;61;62,;Democratic Republic of Congo;Democratic Republic of Congo,;0 days 00:00:12;0 days 00:00:13,0 days 00:00:12,0.8,0,,,0,,
51,1.0,51.0,,,1900-01-01 00:35:00,1900-01-01 00:36:05,"Bukavu, Democratic Republic of Congo","Bukavu, Democratic Republic of Congo",city / area,,4,51.0,"['00', '01', '05']",1.0833333333333333,0,,,0,,,,0,0.0,0,,,0,,
52,1.0,52.0,,,1900-01-01 00:36:05,1900-01-01 00:36:43,"Bukavu, Democratic Republic of Congo","Bukavu, Democratic Republic of Congo",city / area,,4,51.0,"['00', '00', '38']",0.6333333333333333,0,,,0,,,,0,0.0,0,,,0,,
53,1.0,53.0,,,1900-01-01 00:36:43,1900-01-01 00:36:46,Democratic Republic of Congo,Democratic Republic of Congo,country,,6,53.0,"['00', '00', '03']",0.05,0,,,0,,,,0,0.0,0,,,0,,
54,1.0,54.0,,,1900-01-01 00:36:46,1900-01-01 00:39:46,Democratic Republic of Congo,Democratic Republic of Congo,country,,6,53.0,"['00', '03', '00']",3.0,2,;63;64,;Burundi;Democratic Republic of Congo,1,;64,;Democratic Republic of Congo,;0 days 00:00:14,0 days 00:00:14,0.07777777777777778,0,,,0,,
55,1.0,55.0,,,1900-01-01 00:39:46,1900-01-01 00:40:35,_end,none,,,8,55.0,"['00', '00', '49']",0.8166666666666667,0,,,0,,,,0,0.0,0,,,0,,
56,1.0,56.0,,,1900-01-01 00:40:35,1900-01-01 00:41:13,Democratic Republic of Congo,Democratic Republic of Congo,country,,6,56.0,"['00', '00', '38']",0.6333333333333333,0,,,0,,,,0,0.0,0,,,0,,
57,1.0,57.0,,,1900-01-01 00:41:13,1900-01-01 00:41:15,_end,none,,,8,57.0,"['00', '00', '02']",0.03333333333333333,0,,,0,,,,0,0.0,0,,,0,,
58,1.0,58.0,,,1900-01-01 00:41:15,1900-01-01 00:41:46,_end,none,,,8,57.0,"['00', '00', '31']",0.5166666666666667,3,;65;66;67,";Democratic Republic of Congo;Democratic Republic of Congo;Bukavu, Democratic Republic of Congo",0,,,,0,0.0,0,,,0,,
59,1.0,59.0,,,1900-01-01 00:41:46,1900-01-01 00:41:54,_end,none,,,8,57.0,"['00', '00', '08']",0.13333333333333333,0,,,0,,,,0,0.0,0,,,0,,
60,1.0,60.0,,,1900-01-01 00:41:54,1900-01-01 00:42:25,_end,none,,,8,57.0,"['00', '00', '31']",0.5166666666666667,0,,,0,,,,0,0.0,0,,,0,,
61,1.0,61.0,,,1900-01-01 00:42:25,1900-01-01 00:42:35,_end,none,,,8,57.0,"['00', '00', '10']",0.16666666666666666,0,,,0,,,,0,0.0,0,,,0,,
62,1.0,62.0,,,1900-01-01 00:42:35,1900-01-01 00:43:56,_end,none,,,8,57.0,"['00', '01', '21']",1.35,0,,,0,,,,0,0.0,0,,,0,,
63,1.0,63.0,,,1900-01-01 00:43:56,1900-01-01 00:44:02,_end,none,,,8,57.0,"['00', '00', '06']",0.1,0,,,0,,,,0,0.0,0,,,0,,
64,1.0,64.0,,,1900-01-01 00:44:02,1900-01-01 00:44:56,_end,none,,,8,57.0,"['00', '00', '54']",0.9,0,,,0,,,,0,0.0,0,,,0,,
65,1.0,65.0,,,1900-01-01 00:44:56,1900-01-01 00:45:05,_end,none,,,8,57.0,"['00', '00', '09']",0.15,0,,,0,,,,0,0.0,0,,,0,,
66,1.0,66.0,,,1900-01-01 00:45:05,1900-01-01 00:45:43,_end,none,,,8,57.0,"['00', '00', '38']",0.6333333333333333,0,,,0,,,,0,0.0,0,,,0,,
67,1.0,67.0,,,1900-01-01 00:45:43,1900-01-01 00:45:56,"Bukavu, Democratic Republic of Congo","Bukavu, Democratic Republic of Congo",city / area,,4,67.0,"['00', '00', '13']",0.21666666666666667,1,;68,";Bukavu, Democratic Republic of Congo",1,;68,";Bukavu, Democratic Republic of Congo",;0 days 00:00:06,0 days 00:00:06,0.46153846153846156,0,,,0,,
68,1.0,68.0,,,1900-01-01 00:45:56,1900-01-01 00:46:07,"Bukavu, Democratic Republic of Congo","Bukavu, Democratic Republic of Congo",city / area,,4,67.0,"['00', '00', '11']",0.18333333333333332,1,;69,";Bukavu, Democratic Republic of Congo",1,;69,";Bukavu, Democratic Republic of Congo",;0 days 00:00:02,0 days 00:00:02,0.18181818181818182,0,,,0,,
69,1.0,69.0,,,1900-01-01 00:46:07,1900-01-01 00:46:10,"Bukavu, Democratic Republic of Congo","Bukavu, Democratic Republic of Congo",city / area,,4,67.0,"['00', '00', '03']",0.05,0,,,0,,,,0,0.0,0,,,0,,
70,1.0,70.0,,,1900-01-01 00:46:10,1900-01-01 00:48:33,Democratic Republic of Congo,Democratic Republic of Congo,country,,6,70.0,"['00', '02', '23']",2.3833333333333333,6,;70;71;72;73;74;75,";Democratic Republic of Congo;Rwanda;Democratic Republic of Congo;African Great Lakes;Bukavu, Democratic Republic of Congo;Burundi",2,;70;72,;Democratic Republic of Congo;Democratic Republic of Congo,;0 days 00:00:09;0 days 00:01:40,0 days 00:00:09,0.06293706293706294,0,,,1,;74,";Bukavu, Democratic Republic of Congo"
