id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order,agg_su_id,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
61,1,61,,,1900-01-01 01:12:45,1900-01-01 01:18:35,"Ottawa, Canada",Ottawa; Ontario,city / area,,4,61.0,"['00', '05', '50']",5.833333333333333,5,;97;98;99;100;101,";Ottawa, Canada;Ottawa, Canada;Rwanda;l'université de Montréal, Montréal, Canada;UQAM, Montréal, Canada",2,;97;98,";Ottawa, Canada;Ottawa, Canada",;0 days 00:00:10;0 days 00:00:20,0 days 00:00:10,0.02857142857142857,0,,,0,,
62,1,62,,,1900-01-01 01:18:35,1900-01-01 01:18:50,Canada,Canada,country,,6,62.0,"['00', '00', '15']",0.25,0,,,0,,,,0,0.0,0,,,0,,
63,1,63,,,1900-01-01 01:18:50,1900-01-01 01:22:15,"Montreal, Canada",Montreal; Quebec,city / area,,4,63.0,"['00', '03', '25']",3.4166666666666665,11,;102;103;104;105;106;107;108;109;110;111;112,";Rwanda;Canada;l'ACDI, Ottawa, Canada;Canada;NYC, USA;Montreal, Canada;Montreal, Canada;l'université Nationale du Rwanda, Butare, Rwanda;Citizenship and Immigration Canada, Montreal, Canada;Consulat général du Canada à New York, NYC, USA;NYC, USA",2,;107;108,";Montreal, Canada;Montreal, Canada",;0 days 00:01:50;0 days 00:01:52,0 days 00:01:50,0.5365853658536586,2,;103;105,;Canada;Canada,1,;110,";Citizenship and Immigration Canada, Montreal, Canada"
64,1,64,,,1900-01-01 01:22:15,1900-01-01 01:22:25,_end,none,,,8,64.0,"['00', '00', '10']",0.16666666666666666,0,,,0,,,,0,0.0,0,,,0,,
65,1,65,,,1900-01-01 01:22:25,1900-01-01 01:25:30,"Montreal, Canada",Montreal; Quebec,city / area,,4,65.0,"['00', '03', '05']",3.0833333333333335,6,;113;114;115;116;117;118,";l'ACDI, Ottawa, Canada;l'université du Québec à Trois-Rivières, Trois-Rivières, Canada;Trois-Rivières, Canada;Trois-Rivières, Canada;Trois-Rivières, Canada;l'ACDI, Ottawa, Canada",0,,,,0,0.0,0,,,0,,
66,1,66,,,1900-01-01 01:25:30,1900-01-01 01:26:10,_end,none,,,8,66.0,"['00', '00', '40']",0.6666666666666666,1,;119,";Trois-Rivières, Canada",0,,,,0,0.0,0,,,0,,
67,1,67,,,1900-01-01 01:26:10,1900-01-01 01:29:45,"Quebec, Canada",Quebec,region,,5,67.0,"['00', '03', '35']",3.5833333333333335,2,;120;121,";Middle East;Quebec, Canada",1,;121,";Quebec, Canada",;0 days 00:03:20,0 days 00:03:20,0.9302325581395349,0,,,0,,
68,1,68,,,1900-01-01 01:29:45,1900-01-01 01:30:15,Rwanda,Rwanda,country,,6,68.0,"['00', '00', '30']",0.5,2,;122;123,";Quebec, Canada;Rwanda",1,;123,;Rwanda,;0 days 00:00:15,0 days 00:00:15,0.5,0,,,0,,
69,1,69,,,1900-01-01 01:30:15,1900-01-01 01:30:55,Rwanda,Rwanda,country,,6,68.0,"['00', '00', '40']",0.6666666666666666,0,,,0,,,,0,0.0,0,,,0,,
70,1,70,,,1900-01-01 01:30:55,1900-01-01 01:33:30,"Trois-Rivières, Quebec",Trois-Rivières; Quebec,city / area,,4,70.0,"['00', '02', '35']",2.5833333333333335,4,;124;125;126;127,";Rwanda;Trois-Rivières, Canada;Montreal, Canada;USA",0,,,,0,0.0,0,,,0,,
71,1,71,,,1900-01-01 01:33:30,1900-01-01 01:35:45,"Trois-Rivières, Quebec",Trois-Rivières; Quebec,city / area,,4,70.0,"['00', '02', '15']",2.25,3,;128;129;130,";NYC, USA;Rwanda;Rwanda",0,,,,0,0.0,0,,,0,,
72,1,72,,,1900-01-01 01:35:45,1900-01-01 01:37:00,"Trois-Rivières, Quebec",Trois-Rivières; Quebec,city / area,,4,70.0,"['00', '01', '15']",1.25,3,;131;132;133,";Kigali, Rwanda;Butare, Rwanda;Butare, Rwanda",0,,,,0,0.0,0,,,0,,
73,1,73,,,1900-01-01 01:37:00,1900-01-01 01:42:00,"Karama, Rwanda",Karama; Rwanda,local,,3,73.0,"['00', '05', '00']",5.0,2,;134;135,";Karama, Rwanda;La Rivière Rukarara, Rwanda",1,;134,";Karama, Rwanda",;0 days 00:00:00,0 days 00:00:00,0.0,0,,,0,,
74,1,74,,,1900-01-01 01:42:00,1900-01-01 01:43:30,"Cyanika, Rwanda",Cyanika; Rwanda,local,,3,74.0,"['00', '01', '30']",1.5,3,;136;137;138,";Cyanika, Rwanda;Cyanika, Rwanda;Groupe scholaire de Butare, Rwanda",2,;136;137,";Cyanika, Rwanda;Cyanika, Rwanda",;0 days 00:00:00;0 days 00:00:45,0 days 00:00:00,0.0,0,,,0,,
