id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order,agg_su_id,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
78,2.0,77.0,0:00:27,0:05:20,1900-01-01 01:15:44,1900-01-01 01:20:37,"Kigali, Rwanda; Gisenyi, Rwanda; Goma, Democratic Republic of Congo","Kigali, Rwanda; Gisenyi, Rwanda; Goma, Democratic Republic of Congo",journey,journey 1,1,78.0,"['00', '04', '53']",4.883333333333334,14,;66;67;68;69;70;71;72;73;74;75;76;77;78;79,";Rwanda;Rwanda;Gisenyi, Rwanda;Bralirwa, Gisenyi, Rwanda;Gisenyi, Rwanda;Kigali, Rwanda;Gisenyi, Rwanda;Gisenyi, Rwanda;Gisenyi, Rwanda;Democratic Republic of Congo;Rwanda;Rwanda;Goma, Democratic Republic of Congo;Goma, Democratic Republic of Congo",0,,,,0,0.0,13,;66;67;68;70;71;72;73;74;75;76;77;78;79,";Rwanda;Rwanda;Gisenyi, Rwanda;Gisenyi, Rwanda;Kigali, Rwanda;Gisenyi, Rwanda;Gisenyi, Rwanda;Gisenyi, Rwanda;Democratic Republic of Congo;Rwanda;Rwanda;Goma, Democratic Republic of Congo;Goma, Democratic Republic of Congo",0,,
79,2.0,78.0,0:05:20,0:05:55,1900-01-01 01:20:37,1900-01-01 01:21:12,"Goma, Democratic Republic of Congo","Goma, Democratic Republic of Congo",city / area,,4,79.0,"['00', '00', '35']",0.5833333333333334,0,,,0,,,,0,0.0,0,,,0,,
80,2.0,79.0,0:05:55,0:06:10,1900-01-01 01:21:12,1900-01-01 01:21:27,"Kigali, Rwanda","Kigali, Rwanda",city / area,,4,80.0,"['00', '00', '15']",0.25,1,;80,;Rwanda,0,,,,0,0.0,1,;80,;Rwanda,0,,
81,2.0,80.0,0:06:10,0:07:34,1900-01-01 01:21:27,1900-01-01 01:22:51,"Goma, Democratic Republic of Congo; Bukavu, Democratic Republic of Congo; Bujumbura, Burundi","Goma, Democratic Republic of Congo; Bukavu, Democratic Republic of Congo; Bujumbura, Burundi",journey,journey 2,1,81.0,"['00', '01', '24']",1.4,9,;81;82;83;84;85;86;87;88;89,";Goma, Democratic Republic of Congo;Democratic Republic of Congo;Bujumbura, Burundi;Burundi;Bukavu, Democratic Republic of Congo;Bujumbura, Burundi;Goma, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Bujumbura, Burundi",0,,,,0,0.0,9,;81;82;83;84;85;86;87;88;89,";Goma, Democratic Republic of Congo;Democratic Republic of Congo;Bujumbura, Burundi;Burundi;Bukavu, Democratic Republic of Congo;Bujumbura, Burundi;Goma, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Bujumbura, Burundi",0,,
82,2.0,81.0,0:07:34,0:09:15,1900-01-01 01:22:51,1900-01-01 01:24:32,Burundi,Burundi,country,,6,82.0,"['00', '01', '41']",1.6833333333333333,6,;90;91;92;93;94;95,;Burundi;Germany;Burundi;Germany;Burundi;Burundi,4,;90;92;94;95,;Burundi;Burundi;Burundi;Burundi,;0 days 00:00:03;0 days 00:01:13;0 days 00:01:21;0 days 00:01:29,0 days 00:00:03,0.0297029702970297,0,,,0,,
83,2.0,82.0,0:09:15,0:09:45,1900-01-01 01:24:32,1900-01-01 01:25:02,"Bujumbura, Burundi; Brussels, Belgium; Cologne, Germany","Bujumbura, Burundi; Brussels, Belgium; Cologne, Germany",journey,Journey 3,1,83.0,"['00', '00', '30']",0.5,4,;96;97;98;99,";Bujumbura, Burundi;Brussels, Belgium;Brussels, Belgium;Cologne, Germany",0,,,,0,0.0,4,;96;97;98;99,";Bujumbura, Burundi;Brussels, Belgium;Brussels, Belgium;Cologne, Germany",0,,
84,2.0,83.0,0:09:45,0:09:47,1900-01-01 01:25:02,1900-01-01 01:25:04,Germany,Germany,country,,6,84.0,"['00', '00', '02']",0.03333333333333333,0,,,0,,,,0,0.0,0,,,0,,
85,2.0,84.0,0:09:47,0:12:01,1900-01-01 01:25:04,1900-01-01 01:27:18,Germany,Germany,country,,6,84.0,"['00', '02', '14']",2.2333333333333334,3,;100;101;102,";Germany;Germany;Nuremberg, Germany",2,;100;101,;Germany;Germany,;0 days 00:00:02;0 days 00:00:51,0 days 00:00:02,0.014925373134328358,0,,,1,;102,";Nuremberg, Germany"
86,2.0,85.0,0:12:01,0:14:37,1900-01-01 01:27:18,1900-01-01 01:29:54,Germany,Germany,country,,6,84.0,"['00', '02', '36']",2.6,6,;103;104;105;106;107;108,;Rwanda;Germany;Rwanda;Germany;Germany;Germany,4,;104;106;107;108,;Germany;Germany;Germany;Germany,;0 days 00:00:14;0 days 00:00:23;0 days 00:01:40;0 days 00:02:08,0 days 00:00:14,0.08974358974358974,0,,,0,,
87,2.0,86.0,0:14:37,0:14:42,1900-01-01 01:29:54,1900-01-01 01:29:59,Germany,Germany,country,,6,84.0,"['00', '00', '05']",0.08333333333333333,0,,,0,,,,0,0.0,0,,,0,,
88,2.0,87.0,0:14:42,0:15:10,1900-01-01 01:29:59,1900-01-01 01:30:27,Germany,Germany,country,,6,84.0,"['00', '00', '28']",0.4666666666666667,1,;109,;Burundi,0,,,,0,0.0,0,,,0,,
89,2.0,88.0,0:15:10,0:15:33,1900-01-01 01:30:27,1900-01-01 01:30:50,Germany,Germany,country,,6,84.0,"['00', '00', '23']",0.38333333333333336,0,,,0,,,,0,0.0,0,,,0,,
90,2.0,89.0,0:15:33,0:17:38,1900-01-01 01:30:50,1900-01-01 01:32:55,Germany,Germany,country,,6,84.0,"['00', '02', '05']",2.0833333333333335,0,,,0,,,,0,0.0,0,,,0,,
91,2.0,90.0,0:17:38,0:18:19,1900-01-01 01:32:55,1900-01-01 01:33:36,Germany,Germany,country,,6,84.0,"['00', '00', '41']",0.6833333333333333,0,,,0,,,,0,0.0,0,,,0,,
